"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","extshape:stripped_birch_wood_fence_gate",12752,"Stripped Birch Wood Fence Gate","extshape:stripped_birch_wood_fence_gate","extshape:wooden_blocks, extshape:log_fence_gates, extshape:log_blocks, minecraft:fence_gates"
"Unknown","extshape:stripped_birch_wood_pressure_plate",12755,"Stripped Birch Wood Pressure Plate","extshape:stripped_birch_wood_pressure_plate","extshape:wooden_blocks, extshape:log_blocks, minecraft:wooden_pressure_plates, extshape:log_pressure_plates"
"Unknown","extshape:stripped_birch_wood_quarter_piece",12749,"Stripped Birch Wood Quarter Piece","extshape:stripped_birch_wood_quarter_piece_from_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_birch_wood_quarter_piece",12749,"Stripped Birch Wood Quarter Piece","extshape:stripped_birch_wood_quarter_piece_from_vertical_quarter_piece","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_birch_wood_quarter_piece",12749,"Stripped Birch Wood Quarter Piece","extshape:stripped_birch_wood_quarter_piece_from_vertical_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_birch_wood_slab",12746,"Stripped Birch Wood Slab","extshape:stripped_birch_wood_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_wood_slab",12746,"Stripped Birch Wood Slab","extshape:stripped_birch_wood_slab_from_vertical_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_wood_stairs",12745,"Stripped Birch Wood Stairs","extshape:stripped_birch_wood_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_wood_stairs",12745,"Stripped Birch Wood Stairs","extshape:stripped_birch_wood_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_wood_vertical_quarter_piece",12750,"Vertical Stripped Birch Wood Quarter Piece","extshape:stripped_birch_wood_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_wood_vertical_quarter_piece",12750,"Vertical Stripped Birch Wood Quarter Piece","extshape:stripped_birch_wood_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_wood_vertical_slab",12747,"Vertical Stripped Birch Wood Slab","extshape:stripped_birch_wood_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_birch_wood_vertical_stairs",12748,"Vertical Stripped Birch Wood Stairs","extshape:stripped_birch_wood_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:stripped_birch_wood_wall",12753,"block.extshape.stripped_birch_wood_wall","extshape:stripped_birch_wood_wall","minecraft:walls, extshape:log_blocks, extshape:log_walls, extshape:wooden_blocks, extshape:wooden_walls"
"Unknown","extshape:stripped_cherry_log_quarter_piece",12610,"Stripped Cherry Log Quarter Piece","extshape:stripped_cherry_log_quarter_piece_from_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_cherry_log_quarter_piece",12610,"Stripped Cherry Log Quarter Piece","extshape:stripped_cherry_log_quarter_piece_from_vertical_quarter_piece","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_cherry_log_quarter_piece",12610,"Stripped Cherry Log Quarter Piece","extshape:stripped_cherry_log_quarter_piece_from_vertical_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_cherry_log_slab",12607,"Stripped Cherry Log Slab","extshape:stripped_cherry_log_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_log_slab",12607,"Stripped Cherry Log Slab","extshape:stripped_cherry_log_slab_from_vertical_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_log_stairs",12606,"Stripped Cherry Log Stairs","extshape:stripped_cherry_log_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_log_stairs",12606,"Stripped Cherry Log Stairs","extshape:stripped_cherry_log_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_log_vertical_quarter_piece",12611,"Vertical Stripped Cherry Log Quarter Piece","extshape:stripped_cherry_log_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_log_vertical_quarter_piece",12611,"Vertical Stripped Cherry Log Quarter Piece","extshape:stripped_cherry_log_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_log_vertical_slab",12608,"Vertical Stripped Cherry Log Slab","extshape:stripped_cherry_log_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_log_vertical_stairs",12609,"Vertical Stripped Cherry Log Stairs","extshape:stripped_cherry_log_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:stripped_cherry_wood_button",12787,"Stripped Cherry Wood Button","extshape:stripped_cherry_wood_button","minecraft:wooden_buttons, extshape:log_blocks, minecraft:buttons, extshape:wooden_blocks, extshape:log_buttons"
"Unknown","extshape:stripped_cherry_wood_fence",12784,"block.extshape.stripped_cherry_wood_fence","extshape:stripped_cherry_wood_fence","extshape:log_fences, minecraft:wooden_fences, extshape:log_blocks, c:wooden_fences, minecraft:fences, c:fences, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_fence_gate",12785,"Stripped Cherry Wood Fence Gate","extshape:stripped_cherry_wood_fence_gate","extshape:wooden_blocks, extshape:log_fence_gates, extshape:log_blocks, minecraft:fence_gates"
"Unknown","extshape:stripped_cherry_wood_pressure_plate",12788,"Stripped Cherry Wood Pressure Plate","extshape:stripped_cherry_wood_pressure_plate","extshape:wooden_blocks, extshape:log_blocks, minecraft:wooden_pressure_plates, extshape:log_pressure_plates"
"Unknown","extshape:stripped_cherry_wood_quarter_piece",12782,"Stripped Cherry Wood Quarter Piece","extshape:stripped_cherry_wood_quarter_piece_from_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_cherry_wood_quarter_piece",12782,"Stripped Cherry Wood Quarter Piece","extshape:stripped_cherry_wood_quarter_piece_from_vertical_quarter_piece","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_cherry_wood_quarter_piece",12782,"Stripped Cherry Wood Quarter Piece","extshape:stripped_cherry_wood_quarter_piece_from_vertical_slab","extshape:log_blocks, extshape:quarter_pieces, extshape:log_quarter_pieces, extshape:wooden_blocks, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_cherry_wood_slab",12779,"Stripped Cherry Wood Slab","extshape:stripped_cherry_wood_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_slab",12779,"Stripped Cherry Wood Slab","extshape:stripped_cherry_wood_slab_from_vertical_slab","extshape:log_blocks, extshape:log_slabs, minecraft:wooden_slabs, minecraft:slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_stairs",12778,"Stripped Cherry Wood Stairs","extshape:stripped_cherry_wood_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_stairs",12778,"Stripped Cherry Wood Stairs","extshape:stripped_cherry_wood_stairs_from_vertical_stairs","minecraft:stairs, extshape:log_blocks, minecraft:wooden_stairs, extshape:log_stairs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_vertical_quarter_piece",12783,"Vertical Stripped Cherry Wood Quarter Piece","extshape:stripped_cherry_wood_vertical_quarter_piece","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_vertical_quarter_piece",12783,"Vertical Stripped Cherry Wood Quarter Piece","extshape:stripped_cherry_wood_vertical_quarter_piece_from_vertical_slab","extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:log_blocks, extshape:log_vertical_quarter_pieces, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_vertical_slab",12780,"Vertical Stripped Cherry Wood Slab","extshape:stripped_cherry_wood_vertical_slab","extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:vertical_slabs, extshape:log_vertical_slabs, extshape:wooden_blocks"
"Unknown","extshape:stripped_cherry_wood_vertical_stairs",12781,"Vertical Stripped Cherry Wood Stairs","extshape:stripped_cherry_wood_vertical_stairs","extshape:log_blocks, extshape:vertical_stairs, extshape:wooden_vertical_stairs, extshape:wooden_blocks, extshape:log_vertical_stairs"
"Unknown","extshape:stripped_cherry_wood_wall",12786,"block.extshape.stripped_cherry_wood_wall","extshape:stripped_cherry_wood_wall","minecraft:walls, extshape:log_blocks, extshape:log_walls, extshape:wooden_blocks, extshape:wooden_walls"
"Unknown","extshape:stripped_crimson_hyphae_button",12877,"Stripped Crimson Hyphae Button","extshape:stripped_crimson_hyphae_button","minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, minecraft:buttons, minecraft:wooden_buttons, extshape:log_buttons"
"Unknown","extshape:stripped_crimson_hyphae_fence",12874,"block.extshape.stripped_crimson_hyphae_fence","extshape:stripped_crimson_hyphae_fence","minecraft:fences, c:wooden_fences, minecraft:non_flammable_wood, extshape:log_fences, minecraft:wooden_fences, extshape:wooden_blocks, c:fences, extshape:log_blocks"
"Unknown","extshape:stripped_crimson_hyphae_fence_gate",12875,"Stripped Crimson Hyphae Fence Gate","extshape:stripped_crimson_hyphae_fence_gate","minecraft:fence_gates, minecraft:non_flammable_wood, extshape:log_blocks, extshape:log_fence_gates, extshape:wooden_blocks"
"Unknown","extshape:stripped_crimson_hyphae_pressure_plate",12878,"Stripped Crimson Hyphae Pressure Plate","extshape:stripped_crimson_hyphae_pressure_plate","minecraft:non_flammable_wood, extshape:log_blocks, minecraft:wooden_pressure_plates, extshape:wooden_blocks, extshape:log_pressure_plates"
"Unknown","extshape:stripped_crimson_hyphae_quarter_piece",12872,"Stripped Crimson Hyphae Quarter Piece","extshape:stripped_crimson_hyphae_quarter_piece_from_slab","extshape:quarter_pieces, minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, extshape:log_quarter_pieces, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_crimson_hyphae_quarter_piece",12872,"Stripped Crimson Hyphae Quarter Piece","extshape:stripped_crimson_hyphae_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces, minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, extshape:log_quarter_pieces, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_crimson_hyphae_quarter_piece",12872,"Stripped Crimson Hyphae Quarter Piece","extshape:stripped_crimson_hyphae_quarter_piece_from_vertical_slab","extshape:quarter_pieces, minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, extshape:log_quarter_pieces, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_crimson_hyphae_slab",12869,"Stripped Crimson Hyphae Slab","extshape:stripped_crimson_hyphae_slab","minecraft:non_flammable_wood, extshape:log_blocks, extshape:log_slabs, extshape:wooden_blocks, minecraft:slabs, minecraft:wooden_slabs"
"Unknown","extshape:stripped_crimson_hyphae_slab",12869,"Stripped Crimson Hyphae Slab","extshape:stripped_crimson_hyphae_slab_from_vertical_slab","minecraft:non_flammable_wood, extshape:log_blocks, extshape:log_slabs, extshape:wooden_blocks, minecraft:slabs, minecraft:wooden_slabs"
"Unknown","extshape:stripped_crimson_hyphae_stairs",12868,"Stripped Crimson Hyphae Stairs","extshape:stripped_crimson_hyphae_stairs","minecraft:non_flammable_wood, extshape:log_stairs, extshape:log_blocks, extshape:wooden_blocks, minecraft:stairs, minecraft:wooden_stairs"
"Unknown","extshape:stripped_crimson_hyphae_stairs",12868,"Stripped Crimson Hyphae Stairs","extshape:stripped_crimson_hyphae_stairs_from_vertical_stairs","minecraft:non_flammable_wood, extshape:log_stairs, extshape:log_blocks, extshape:wooden_blocks, minecraft:stairs, minecraft:wooden_stairs"
"Unknown","extshape:stripped_crimson_hyphae_vertical_quarter_piece",12873,"Vertical Stripped Crimson Hyphae Quarter Piece","extshape:stripped_crimson_hyphae_vertical_quarter_piece","minecraft:non_flammable_wood, extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:wooden_blocks, extshape:log_blocks, extshape:log_vertical_quarter_pieces"
"Unknown","extshape:stripped_crimson_hyphae_vertical_quarter_piece",12873,"Vertical Stripped Crimson Hyphae Quarter Piece","extshape:stripped_crimson_hyphae_vertical_quarter_piece_from_vertical_slab","minecraft:non_flammable_wood, extshape:vertical_quarter_pieces, extshape:wooden_vertical_quarter_pieces, extshape:wooden_blocks, extshape:log_blocks, extshape:log_vertical_quarter_pieces"
"Unknown","extshape:stripped_crimson_hyphae_vertical_slab",12870,"Vertical Stripped Crimson Hyphae Slab","extshape:stripped_crimson_hyphae_vertical_slab","minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_vertical_slabs, extshape:wooden_blocks, extshape:vertical_slabs, extshape:log_vertical_slabs"
"Unknown","extshape:stripped_crimson_hyphae_vertical_stairs",12871,"Vertical Stripped Crimson Hyphae Stairs","extshape:stripped_crimson_hyphae_vertical_stairs","minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, extshape:log_vertical_stairs, extshape:wooden_vertical_stairs, extshape:vertical_stairs"
"Unknown","extshape:stripped_crimson_hyphae_wall",12876,"block.extshape.stripped_crimson_hyphae_wall","extshape:stripped_crimson_hyphae_wall","minecraft:walls, minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, extshape:wooden_walls, extshape:log_walls"
"Unknown","extshape:stripped_crimson_stem_quarter_piece",12833,"Stripped Crimson Stem Quarter Piece","extshape:stripped_crimson_stem_quarter_piece_from_slab","extshape:quarter_pieces, minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, extshape:log_quarter_pieces, extshape:wooden_quarter_pieces"
"Unknown","extshape:stripped_crimson_stem_quarter_piece",12833,"Stripped Crimson Stem Quarter Piece","extshape:stripped_crimson_stem_quarter_piece_from_vertical_quarter_piece","extshape:quarter_pieces, minecraft:non_flammable_wood, extshape:log_blocks, extshape:wooden_blocks, extshape:log_quarter_pieces, extshape:wooden_quarter_pieces"
