"Mod name","Registry name","Hardness","Resistance"
"Unknown","diagonalwindows:hybrid-blocks/pink_stained_clear_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:hybrid-blocks/purple_stained_clear_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:hybrid-blocks/red_stained_clear_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:hybrid-blocks/white_stained_clear_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:hybrid-blocks/yellow_stained_clear_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/black_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/blue_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/brown_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/cyan_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/gray_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/green_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/light_blue_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/light_gray_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/lime_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/magenta_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/orange_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/pink_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/purple_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/red_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/white_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:mcwwindows/yellow_mosaic_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/black_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/blue_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/brown_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/cyan_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/gray_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/green_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/iron_bars","5,00","6,00"
"Unknown","diagonalwindows:minecraft/light_blue_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/light_gray_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/lime_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/magenta_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/orange_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/pink_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/purple_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/red_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/white_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:minecraft/yellow_stained_glass_pane","0,30","0,30"
"Unknown","diagonalwindows:naturalist/azure_froglass_pane","0,30","0,30"
"Unknown","diagonalwindows:naturalist/crimson_froglass_pane","0,30","0,30"
"Unknown","diagonalwindows:naturalist/verdant_froglass_pane","0,30","0,30"
"Unknown","doapi:standard","1,00","1,00"
"Unknown","doapi:wall_standard","1,00","1,00"
"Unknown","ecologics:azalea_button","0,50","0,50"
"Unknown","ecologics:azalea_door","3,00","3,00"
"Unknown","ecologics:azalea_fence","2,00","3,00"
"Unknown","ecologics:azalea_fence_gate","2,00","3,00"
"Unknown","ecologics:azalea_flower","0,00","0,00"
"Unknown","ecologics:azalea_hanging_sign","1,00","1,00"
"Unknown","ecologics:azalea_log","2,00","2,00"
"Unknown","ecologics:azalea_planks","2,00","3,00"
"Unknown","ecologics:azalea_pressure_plate","0,50","0,50"
"Unknown","ecologics:azalea_sign","1,00","1,00"
"Unknown","ecologics:azalea_slab","2,00","3,00"
"Unknown","ecologics:azalea_stairs","2,00","3,00"
"Unknown","ecologics:azalea_trapdoor","3,00","3,00"
"Unknown","ecologics:azalea_wall_hanging_sign","1,00","1,00"
"Unknown","ecologics:azalea_wall_sign","1,00","1,00"
"Unknown","ecologics:azalea_wood","2,00","2,00"
"Unknown","ecologics:coconut","2,00","3,00"
"Unknown","ecologics:coconut_button","0,50","0,50"
"Unknown","ecologics:coconut_door","3,00","3,00"
"Unknown","ecologics:coconut_fence","2,00","3,00"
"Unknown","ecologics:coconut_fence_gate","2,00","3,00"
"Unknown","ecologics:coconut_hanging_sign","1,00","1,00"
"Unknown","ecologics:coconut_leaves","0,20","0,20"
"Unknown","ecologics:coconut_log","2,00","2,00"
"Unknown","ecologics:coconut_planks","2,00","3,00"
"Unknown","ecologics:coconut_pressure_plate","0,50","0,50"
"Unknown","ecologics:coconut_seedling","0,00","0,00"
"Unknown","ecologics:coconut_sign","1,00","1,00"
"Unknown","ecologics:coconut_slab","2,00","3,00"
"Unknown","ecologics:coconut_stairs","2,00","3,00"
"Unknown","ecologics:coconut_trapdoor","3,00","3,00"
"Unknown","ecologics:coconut_wall_hanging_sign","1,00","1,00"
"Unknown","ecologics:coconut_wall_sign","1,00","1,00"
"Unknown","ecologics:coconut_wood","2,00","2,00"
"Unknown","ecologics:flowering_azalea_door","3,00","3,00"
"Unknown","ecologics:flowering_azalea_fence","2,00","3,00"
"Unknown","ecologics:flowering_azalea_fence_gate","2,00","3,00"
"Unknown","ecologics:flowering_azalea_hanging_sign","1,00","1,00"
"Unknown","ecologics:flowering_azalea_log","2,00","2,00"
"Unknown","ecologics:flowering_azalea_planks","2,00","3,00"
"Unknown","ecologics:flowering_azalea_sign","1,00","1,00"
"Unknown","ecologics:flowering_azalea_slab","2,00","3,00"
"Unknown","ecologics:flowering_azalea_stairs","2,00","3,00"
"Unknown","ecologics:flowering_azalea_trapdoor","3,00","3,00"
"Unknown","ecologics:flowering_azalea_wall_hanging_sign","1,00","1,00"
"Unknown","ecologics:flowering_azalea_wall_sign","1,00","1,00"
"Unknown","ecologics:flowering_azalea_wood","2,00","2,00"
"Unknown","ecologics:hanging_coconut","2,00","3,00"
"Unknown","ecologics:ice_brick_slab","0,50","0,50"
"Unknown","ecologics:ice_brick_stairs","0,50","0,50"
"Unknown","ecologics:ice_brick_wall","0,50","0,50"
"Unknown","ecologics:ice_bricks","0,50","0,50"
"Unknown","ecologics:moss_layer","0,10","0,10"
"Unknown","ecologics:pot","1,00","1,00"
"Unknown","ecologics:potted_azalea_flower","0,00","0,00"
"Unknown","ecologics:potted_coconut_seedling","0,00","0,00"
"Unknown","ecologics:potted_walnut_sapling","0,00","0,00"
"Unknown","ecologics:prickly_pear","0,00","0,00"
"Unknown","ecologics:sandcastle","0,70","0,70"
"Unknown","ecologics:seashell","0,50","0,50"
"Unknown","ecologics:seashell_block","1,50","6,00"
"Unknown","ecologics:seashell_tile_slab","1,50","6,00"
"Unknown","ecologics:seashell_tile_stairs","1,50","6,00"
"Unknown","ecologics:seashell_tile_wall","1,50","6,00"
"Unknown","ecologics:seashell_tiles","1,50","6,00"
"Unknown","ecologics:snow_brick_slab","0,50","0,50"
"Unknown","ecologics:snow_brick_stairs","0,50","0,50"
"Unknown","ecologics:snow_brick_wall","0,50","0,50"
"Unknown","ecologics:snow_bricks","0,50","0,50"
"Unknown","ecologics:stripped_azalea_log","2,00","2,00"
"Unknown","ecologics:stripped_azalea_wood","2,00","2,00"
"Unknown","ecologics:stripped_coconut_log","2,00","2,00"
"Unknown","ecologics:stripped_coconut_wood","2,00","2,00"
"Unknown","ecologics:stripped_walnut_log","2,00","2,00"
"Unknown","ecologics:stripped_walnut_wood","2,00","2,00"
"Unknown","ecologics:surface_moss","0,20","0,20"
"Unknown","ecologics:thin_ice","0,50","0,50"
"Unknown","ecologics:walnut_button","0,50","0,50"
"Unknown","ecologics:walnut_door","3,00","3,00"
"Unknown","ecologics:walnut_fence","2,00","3,00"
"Unknown","ecologics:walnut_fence_gate","2,00","3,00"
"Unknown","ecologics:walnut_hanging_sign","1,00","1,00"
"Unknown","ecologics:walnut_leaves","0,20","0,20"
"Unknown","ecologics:walnut_log","2,00","2,00"
"Unknown","ecologics:walnut_planks","2,00","3,00"
"Unknown","ecologics:walnut_pressure_plate","0,50","0,50"
"Unknown","ecologics:walnut_sapling","0,00","0,00"
"Unknown","ecologics:walnut_sign","1,00","1,00"
"Unknown","ecologics:walnut_slab","2,00","3,00"
"Unknown","ecologics:walnut_stairs","2,00","3,00"
"Unknown","ecologics:walnut_trapdoor","3,00","3,00"
"Unknown","ecologics:walnut_wall_hanging_sign","1,00","1,00"
"Unknown","ecologics:walnut_wall_sign","1,00","1,00"
"Unknown","ecologics:walnut_wood","2,00","2,00"
"Unknown","enderchests:ender_chest","5,00","600,00"
"Unknown","endermanoverhaul:tiny_skull","0,00","0,00"
"Unknown","extshape:acacia_log_quarter_piece","2,00","2,00"
"Unknown","extshape:acacia_log_slab","2,00","2,00"
"Unknown","extshape:acacia_log_stairs","2,00","2,00"
"Unknown","extshape:acacia_log_vertical_quarter_piece","2,00","2,00"
"Unknown","extshape:acacia_log_vertical_slab","2,00","2,00"
"Unknown","extshape:acacia_log_vertical_stairs","2,00","2,00"
"Unknown","extshape:acacia_quarter_piece","2,00","3,00"
"Unknown","extshape:acacia_vertical_quarter_piece","2,00","3,00"
"Unknown","extshape:acacia_vertical_slab","2,00","3,00"
"Unknown","extshape:acacia_vertical_stairs","2,00","3,00"
"Unknown","extshape:acacia_wall","2,00","3,00"
"Unknown","extshape:acacia_wood_button","0,50","0,50"
"Unknown","extshape:acacia_wood_fence","2,00","2,00"
"Unknown","extshape:acacia_wood_fence_gate","2,00","2,00"
"Unknown","extshape:acacia_wood_pressure_plate","0,50","0,50"
"Unknown","extshape:acacia_wood_quarter_piece","2,00","2,00"
"Unknown","extshape:acacia_wood_slab","2,00","2,00"
"Unknown","extshape:acacia_wood_stairs","2,00","2,00"
"Unknown","extshape:acacia_wood_vertical_quarter_piece","2,00","2,00"
"Unknown","extshape:acacia_wood_vertical_slab","2,00","2,00"
"Unknown","extshape:acacia_wood_vertical_stairs","2,00","2,00"
"Unknown","extshape:acacia_wood_wall","2,00","2,00"
"Unknown","extshape:amethyst_fence","1,50","1,50"
"Unknown","extshape:amethyst_fence_gate","1,50","1,50"
"Unknown","extshape:amethyst_quarter_piece","1,50","1,50"
"Unknown","extshape:amethyst_slab","1,50","1,50"
"Unknown","extshape:amethyst_stairs","1,50","1,50"
"Unknown","extshape:amethyst_vertical_quarter_piece","1,50","1,50"
"Unknown","extshape:amethyst_vertical_slab","1,50","1,50"
"Unknown","extshape:amethyst_vertical_stairs","1,50","1,50"
"Unknown","extshape:amethyst_wall","1,50","1,50"
"Unknown","extshape:ancient_debris_button","7,50","300,00"
"Unknown","extshape:ancient_debris_fence","30,00","1200,00"
"Unknown","extshape:ancient_debris_fence_gate","30,00","1200,00"
"Unknown","extshape:ancient_debris_pressure_plate","7,50","300,00"
"Unknown","extshape:ancient_debris_quarter_piece","30,00","1200,00"
"Unknown","extshape:ancient_debris_slab","30,00","1200,00"
"Unknown","extshape:ancient_debris_stairs","30,00","1200,00"
"Unknown","extshape:ancient_debris_vertical_quarter_piece","30,00","1200,00"
"Unknown","extshape:ancient_debris_vertical_slab","30,00","1200,00"
"Unknown","extshape:ancient_debris_vertical_stairs","30,00","1200,00"
"Unknown","extshape:ancient_debris_wall","30,00","1200,00"
"Unknown","extshape:andesite_button","0,38","1,50"
"Unknown","extshape:andesite_fence","1,50","6,00"
"Unknown","extshape:andesite_fence_gate","1,50","6,00"
"Unknown","extshape:andesite_pressure_plate","0,38","1,50"
"Unknown","extshape:andesite_quarter_piece","1,50","6,00"
"Unknown","extshape:andesite_vertical_quarter_piece","1,50","6,00"
"Unknown","extshape:andesite_vertical_slab","1,50","6,00"
"Unknown","extshape:andesite_vertical_stairs","1,50","6,00"
"Unknown","extshape:bamboo_block_button","0,50","0,50"
"Unknown","extshape:bamboo_block_fence","2,00","2,00"
"Unknown","extshape:bamboo_block_fence_gate","2,00","2,00"
"Unknown","extshape:bamboo_block_pressure_plate","0,50","0,50"
"Unknown","extshape:bamboo_block_quarter_piece","2,00","2,00"
"Unknown","extshape:bamboo_block_slab","2,00","2,00"
"Unknown","extshape:bamboo_block_stairs","2,00","2,00"
"Unknown","extshape:bamboo_block_vertical_quarter_piece","2,00","2,00"
"Unknown","extshape:bamboo_block_vertical_slab","2,00","2,00"
"Unknown","extshape:bamboo_block_vertical_stairs","2,00","2,00"
"Unknown","extshape:bamboo_block_wall","2,00","2,00"
"Unknown","extshape:bamboo_mosaic_button","0,50","0,75"
"Unknown","extshape:bamboo_mosaic_fence","2,00","3,00"
"Unknown","extshape:bamboo_mosaic_fence_gate","2,00","3,00"
"Unknown","extshape:bamboo_mosaic_pressure_plate","0,50","0,75"
"Unknown","extshape:bamboo_mosaic_quarter_piece","2,00","3,00"
"Unknown","extshape:bamboo_mosaic_vertical_quarter_piece","2,00","3,00"
"Unknown","extshape:bamboo_mosaic_vertical_slab","2,00","3,00"
"Unknown","extshape:bamboo_mosaic_vertical_stairs","2,00","3,00"
"Unknown","extshape:bamboo_mosaic_wall","2,00","3,00"
"Unknown","extshape:bamboo_quarter_piece","2,00","3,00"
"Unknown","extshape:bamboo_vertical_quarter_piece","2,00","3,00"
"Unknown","extshape:bamboo_vertical_slab","2,00","3,00"
"Unknown","extshape:bamboo_vertical_stairs","2,00","3,00"
"Unknown","extshape:bamboo_wall","2,00","3,00"
"Unknown","extshape:basalt_button","0,31","1,05"
"Unknown","extshape:basalt_fence","1,25","4,20"
"Unknown","extshape:basalt_fence_gate","1,25","4,20"
"Unknown","extshape:basalt_pressure_plate","0,31","1,05"
"Unknown","extshape:basalt_quarter_piece","1,25","4,20"
"Unknown","extshape:basalt_slab","1,25","4,20"
"Unknown","extshape:basalt_stairs","1,25","4,20"
"Unknown","extshape:basalt_vertical_quarter_piece","1,25","4,20"
"Unknown","extshape:basalt_vertical_slab","1,25","4,20"
"Unknown","extshape:basalt_vertical_stairs","1,25","4,20"
"Unknown","extshape:basalt_wall","1,25","4,20"
"Unknown","extshape:bedrock_button","-1,00","3600000,00"
"Unknown","extshape:bedrock_fence","-1,00","3600000,00"
"Unknown","extshape:bedrock_fence_gate","-1,00","3600000,00"
"Unknown","extshape:bedrock_pressure_plate","-1,00","3600000,00"
"Unknown","extshape:bedrock_quarter_piece","-1,00","3600000,00"
"Unknown","extshape:bedrock_slab","-1,00","3600000,00"
"Unknown","extshape:bedrock_stairs","-1,00","3600000,00"
"Unknown","extshape:bedrock_vertical_quarter_piece","-1,00","3600000,00"
"Unknown","extshape:bedrock_vertical_slab","-1,00","3600000,00"
"Unknown","extshape:bedrock_vertical_stairs","-1,00","3600000,00"
"Unknown","extshape:bedrock_wall","-1,00","3600000,00"
"Unknown","extshape:birch_log_quarter_piece","2,00","2,00"
"Unknown","extshape:birch_log_slab","2,00","2,00"
"Unknown","extshape:birch_log_stairs","2,00","2,00"
"Unknown","extshape:birch_log_vertical_quarter_piece","2,00","2,00"
"Unknown","extshape:birch_log_vertical_slab","2,00","2,00"
"Unknown","extshape:birch_log_vertical_stairs","2,00","2,00"
"Unknown","extshape:birch_quarter_piece","2,00","3,00"
"Unknown","extshape:birch_vertical_quarter_piece","2,00","3,00"
"Unknown","extshape:birch_vertical_slab","2,00","3,00"
"Unknown","extshape:birch_vertical_stairs","2,00","3,00"
"Unknown","extshape:birch_wall","2,00","3,00"
"Unknown","extshape:birch_wood_button","0,50","0,50"
"Unknown","extshape:birch_wood_fence","2,00","2,00"
"Unknown","extshape:birch_wood_fence_gate","2,00","2,00"
"Unknown","extshape:birch_wood_pressure_plate","0,50","0,50"
"Unknown","extshape:birch_wood_quarter_piece","2,00","2,00"
"Unknown","extshape:birch_wood_slab","2,00","2,00"
"Unknown","extshape:birch_wood_stairs","2,00","2,00"
"Unknown","extshape:birch_wood_vertical_quarter_piece","2,00","2,00"
"Unknown","extshape:birch_wood_vertical_slab","2,00","2,00"
"Unknown","extshape:birch_wood_vertical_stairs","2,00","2,00"
"Unknown","extshape:birch_wood_wall","2,00","2,00"
"Unknown","extshape:black_concrete_button","0,45","0,45"
"Unknown","extshape:black_concrete_fence","1,80","1,80"
"Unknown","extshape:black_concrete_fence_gate","1,80","1,80"
"Unknown","extshape:black_concrete_pressure_plate","0,45","0,45"
"Unknown","extshape:black_concrete_quarter_piece","1,80","1,80"
"Unknown","extshape:black_concrete_slab","1,80","1,80"
"Unknown","extshape:black_concrete_stairs","1,80","1,80"
"Unknown","extshape:black_concrete_vertical_quarter_piece","1,80","1,80"
"Unknown","extshape:black_concrete_vertical_slab","1,80","1,80"
"Unknown","extshape:black_concrete_vertical_stairs","1,80","1,80"
"Unknown","extshape:black_concrete_wall","1,80","1,80"
"Unknown","extshape:black_glazed_terracotta_slab","1,40","1,40"
"Unknown","extshape:black_terracotta_button","0,31","1,05"
"Unknown","extshape:black_terracotta_fence","1,25","4,20"
"Unknown","extshape:black_terracotta_fence_gate","1,25","4,20"
"Unknown","extshape:black_terracotta_pressure_plate","0,31","1,05"
"Unknown","extshape:black_terracotta_quarter_piece","1,25","4,20"
"Unknown","extshape:black_terracotta_slab","1,25","4,20"
"Unknown","extshape:black_terracotta_stairs","1,25","4,20"
"Unknown","extshape:black_terracotta_vertical_quarter_piece","1,25","4,20"
"Unknown","extshape:black_terracotta_vertical_slab","1,25","4,20"
"Unknown","extshape:black_terracotta_vertical_stairs","1,25","4,20"
"Unknown","extshape:black_terracotta_wall","1,25","4,20"
"Unknown","extshape:black_wool_button","0,20","0,20"
"Unknown","extshape:black_wool_fence","0,80","0,80"
"Unknown","extshape:black_wool_fence_gate","0,80","0,80"
"Unknown","extshape:black_wool_pressure_plate","0,20","0,20"
"Unknown","extshape:black_wool_quarter_piece","0,80","0,80"
"Unknown","extshape:black_wool_slab","0,80","0,80"
"Unknown","extshape:black_wool_stairs","0,80","0,80"
"Unknown","extshape:black_wool_vertical_quarter_piece","0,80","0,80"
"Unknown","extshape:black_wool_vertical_slab","0,80","0,80"
"Unknown","extshape:black_wool_vertical_stairs","0,80","0,80"
"Unknown","extshape:black_wool_wall","0,80","0,80"
"Unknown","extshape:blackstone_quarter_piece","1,50","6,00"
"Unknown","extshape:blackstone_vertical_quarter_piece","1,50","6,00"
"Unknown","extshape:blackstone_vertical_slab","1,50","6,00"
