"ID","Name","Description","Parent"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_slab_from_vertical_slab","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_slab_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_stairs_from_vertical_stairs","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_stairs_from_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_slab","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_slab_from_stonecutting","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_slab_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_stairs","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_stairs_from_stonecutting","extshape_blockus:recipes/building_blocks/crimson_warty_blackstone_brick_vertical_stairs_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_slab","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_slab_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_soul_sandstone_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_soul_sandstone_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_stairs_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_slab_from_vertical_slab","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_slab_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs_from_soul_sandstone_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs_from_soul_sandstone_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs_from_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs_from_vertical_stairs","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_stairs_from_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_soul_sandstone_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_soul_sandstone_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_quarter_piece_from_vertical_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_slab","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_slab_from_soul_sandstone_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_slab_from_soul_sandstone_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_slab_from_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_slab_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_stairs","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_stairs_from_soul_sandstone_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_stairs_from_soul_sandstone_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_stairs_from_stonecutting","extshape_blockus:recipes/building_blocks/cut_soul_sandstone_vertical_stairs_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_cyan_concrete_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_cyan_concrete_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_slab","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_slab_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_stairs_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_slab_from_vertical_slab","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_slab_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_stairs_from_vertical_stairs","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_stairs_from_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_cyan_concrete_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_cyan_concrete_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_vertical_slab","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_vertical_slab_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_quarter_piece_from_vertical_stairs_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_slab","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_slab","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_slab_from_cyan_concrete_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_slab_from_cyan_concrete_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_slab_from_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_slab_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_stairs","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_stairs","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_stairs_from_cyan_concrete_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_stairs_from_cyan_concrete_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_stairs_from_stonecutting","extshape_blockus:recipes/building_blocks/cyan_concrete_brick_vertical_stairs_from_stonecutting","<null>","minecraft:recipes/root"
"extshape_blockus:recipes/building_blocks/cyan_gingham_wool_quarter_piece_from_slab","extshape_blockus:recipes/building_blocks/cyan_gingham_wool_quarter_piece_from_slab","<null>","minecraft:recipes/root"
